ID,steps_to_reproduce_file,language,tool,tool_link,project,project_link,project_default_branch,project_sha,can_run_locally,has_nondeterminism,steps_to_reproduce,remarks
761,rust-san_ankitects_anki.md,Rust,rust-san,https://github.com/japaric/rust-san,ankitects/anki,https://github.com/ankitects/anki,main,22ecab1a0e1653bb350c8a497a2299eb0aaace01,,,,
762,rust-san_cube-js_cube.md,Rust,rust-san,https://github.com/japaric/rust-san,cube-js/cube,https://github.com/cube-js/cube,master,a24d69bd1db5da3b2773ad2f1a512cd72192c031,,,,
763,rust-san_extrawurst_gitui.md,Rust,rust-san,https://github.com/japaric/rust-san,extrawurst/gitui,https://github.com/extrawurst/gitui,master,c57543b4f884af31146eeee8a90e29ec69b6ef5e,,,,
764,rust-san_uutils_coreutils.md,Rust,rust-san,https://github.com/japaric/rust-san,uutils/coreutils,https://github.com/uutils/coreutils,main,d6399f3a8176972b0fc1f91b425bf1fb4849cfbf,,,,
765,rust-san_rust-lang_mdBook.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-lang/mdBook,https://github.com/rust-lang/mdBook,master,c671c2e90486b6ec72921a5043dac1c1c5565f76,,,,
766,rust-san_diem_diem.md,Rust,rust-san,https://github.com/japaric/rust-san,diem/diem,https://github.com/diem/diem,latest,fc4714a8ea273b6efe8b13dbce72ea60aad9a16c,,,,
767,rust-san_Rigellute_spotify-tui.md,Rust,rust-san,https://github.com/japaric/rust-san,Rigellute/spotify-tui,https://github.com/Rigellute/spotify-tui,master,c4dcf6b9fd8318017acbdd7ec005955e26cf2794,,,,
768,rust-san_tree-sitter_tree-sitter.md,Rust,rust-san,https://github.com/japaric/rust-san,tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,master,946acfd70fbbd5c1d2190f8b288cf804c955894e,,,,
769,rust-san_vectordotdev_vector.md,Rust,rust-san,https://github.com/japaric/rust-san,vectordotdev/vector,https://github.com/vectordotdev/vector,master,056c2df60a7f776eca2fad6a4686deee35f9b340,,,,
770,rust-san_tokio-rs_axum.md,Rust,rust-san,https://github.com/japaric/rust-san,tokio-rs/axum,https://github.com/tokio-rs/axum,main,5201798d4e4d4759c208ef83e30ce85820c07baa,,,,
771,rust-san_Schniz_fnm.md,Rust,rust-san,https://github.com/japaric/rust-san,Schniz/fnm,https://github.com/Schniz/fnm,master,a5a497b7e2c4cc615fedf366f9eeab4e322443ed,,,,
772,rust-san_slint-ui_slint.md,Rust,rust-san,https://github.com/japaric/rust-san,slint-ui/slint,https://github.com/slint-ui/slint,master,72ada5950dfd3c338db2f6cf4ce2a5c7350cfacc,,,,
773,rust-san_gleam-lang_gleam.md,Rust,rust-san,https://github.com/japaric/rust-san,gleam-lang/gleam,https://github.com/gleam-lang/gleam,main,f81f4066a237409a3d4774b6e193457613e9dc58,,,,
774,rust-san_leptos-rs_leptos.md,Rust,rust-san,https://github.com/japaric/rust-san,leptos-rs/leptos,https://github.com/leptos-rs/leptos,main,9353316947a6350b9fc54885e6681b8df4b0a616,,,,
775,rust-san_tikv_tikv.md,Rust,rust-san,https://github.com/japaric/rust-san,tikv/tikv,https://github.com/tikv/tikv,master,72a0fd5b00235a7c56014b77ddd933e2a0d33c88,,,,
776,rust-san_ruffle-rs_ruffle.md,Rust,rust-san,https://github.com/japaric/rust-san,ruffle-rs/ruffle,https://github.com/ruffle-rs/ruffle,master,cca6c13710834fffededab150101be617340aa55,,,,
777,rust-san_bytecodealliance_wasmtime.md,Rust,rust-san,https://github.com/japaric/rust-san,bytecodealliance/wasmtime,https://github.com/bytecodealliance/wasmtime,main,662c35c07912e7a0644282ffdf61d7ac63ed82c3,,,,
778,rust-san_denisidoro_navi.md,Rust,rust-san,https://github.com/japaric/rust-san,denisidoro/navi,https://github.com/denisidoro/navi,master,d713d501a0958e365cff2cebc444385cd549fce1,,,,
779,rust-san_rust-lang_book.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-lang/book,https://github.com/rust-lang/book,main,bebcf527e67755a989a1739b7cfaa8f0e6b30040,,,,
780,rust-san_0x192_universal-android-debloater.md,Rust,rust-san,https://github.com/japaric/rust-san,0x192/universal-android-debloater,https://github.com/0x192/universal-android-debloater,main,11f27c671cba278d71296cdef4c5a5dba06add5e,,,,
781,rust-san_fathyb_carbonyl.md,Rust,rust-san,https://github.com/japaric/rust-san,fathyb/carbonyl,https://github.com/fathyb/carbonyl,main,ab80a276b1bd1c2c8dcefc8f248415dfc61dc2bf,,,,
782,rust-san_hyperium_hyper.md,Rust,rust-san,https://github.com/japaric/rust-san,hyperium/hyper,https://github.com/hyperium/hyper,master,721785efad8537513e48d900a85c05ce79483018,,,,
783,rust-san_GyulyVGC_sniffnet.md,Rust,rust-san,https://github.com/japaric/rust-san,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,main,461486f4d7d347b2c36197e6105fcc629c413912,,,,
784,rust-san_wez_wezterm.md,Rust,rust-san,https://github.com/japaric/rust-san,wez/wezterm,https://github.com/wez/wezterm,main,0184e88e97b6521df613df4ccdb2e896ce8b0ad0,,,,
785,rust-san_rust-lang_rust-analyzer.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-lang/rust-analyzer,https://github.com/rust-lang/rust-analyzer,master,49e502b277a8126a9ad10c802d1aaa3ef1a280ef,,,,
786,rust-san_huggingface_candle.md,Rust,rust-san,https://github.com/japaric/rust-san,huggingface/candle,https://github.com/huggingface/candle,main,fa06f5f5f9a05c8d0c246e761e94a73680c510a6,,,,
787,rust-san_clap-rs_clap.md,Rust,rust-san,https://github.com/japaric/rust-san,clap-rs/clap,https://github.com/clap-rs/clap,master,43efde98ecc7585cb29079c910b4e5eecd82eef8,,,,
788,rust-san_asciinema_asciinema.md,Rust,rust-san,https://github.com/japaric/rust-san,asciinema/asciinema,https://github.com/asciinema/asciinema,develop,0f2d55d2933c039ec7829a659a1d0076c546f126,,,,
789,rust-san_kitao_pyxel.md,Rust,rust-san,https://github.com/japaric/rust-san,kitao/pyxel,https://github.com/kitao/pyxel,main,6d4c25b4c41dbf720b7154d8bcab28e4bbecd413,,,,
790,rust-san_rust-embedded_rust-raspberrypi-OS-tutorials.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-embedded/rust-raspberrypi-OS-tutorials,https://github.com/rust-embedded/rust-raspberrypi-OS-tutorials,master,644474cc09f755249f9c55d99a5d1e07a2562fc7,,,,
791,rust-san_analysis-tools-dev_static-analysis.md,Rust,rust-san,https://github.com/japaric/rust-san,analysis-tools-dev/static-analysis,https://github.com/analysis-tools-dev/static-analysis,master,ffe20038a4409be9012058fb5ce3904dc2f7f95c,,,,
792,rust-san_LemmyNet_lemmy.md,Rust,rust-san,https://github.com/japaric/rust-san,LemmyNet/lemmy,https://github.com/LemmyNet/lemmy,main,ad60d91f5c5ebabf826fe5b7607c3f632a74d01e,,,,
793,rust-san_getzola_zola.md,Rust,rust-san,https://github.com/japaric/rust-san,getzola/zola,https://github.com/getzola/zola,master,55e1844c1d6ba3d8a513b4184000e53d9e2f23d9,,,,
794,rust-san_lsd-rs_lsd.md,Rust,rust-san,https://github.com/japaric/rust-san,lsd-rs/lsd,https://github.com/lsd-rs/lsd,master,418dd06836bb32f2c0618e165ee400711e0469b2,,,,
795,rust-san_neondatabase_neon.md,Rust,rust-san,https://github.com/japaric/rust-san,neondatabase/neon,https://github.com/neondatabase/neon,main,50a45e67dc295f01c32a397a1951205666406b3f,,,,
796,rust-san_RustScan_RustScan.md,Rust,rust-san,https://github.com/japaric/rust-san,RustScan/RustScan,https://github.com/RustScan/RustScan,master,2340f94a81252d7e924751a60cb3894c1fb1f869,,,,
797,rust-san_solana-labs_solana.md,Rust,rust-san,https://github.com/japaric/rust-san,solana-labs/solana,https://github.com/solana-labs/solana,master,27eff8408b7223bb3c4ab70523f8a8dca3ca6645,,,,
798,rust-san_rust-lang_cargo.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-lang/cargo,https://github.com/rust-lang/cargo,master,a1f8e450b373c111c10330bd33c833928ef575f8,,,,
799,rust-san_diesel-rs_diesel.md,Rust,rust-san,https://github.com/japaric/rust-san,diesel-rs/diesel,https://github.com/diesel-rs/diesel,master,1eb97f9dfdfdb766fa094ed84993e9f5c792bf60,,,,
800,rust-san_neovide_neovide.md,Rust,rust-san,https://github.com/japaric/rust-san,neovide/neovide,https://github.com/neovide/neovide,main,5efb713ded6435c7384ab5ba395903a3b491d2fa,,,,
801,stuck_rust-lang_rust.md,Rust,stuck,https://github.com/jonhoo/stuck,rust-lang/rust,https://github.com/rust-lang/rust,master,20aa2d81e36036073a9acf418c7d413cb4b22fa6,,,,
802,stuck_denoland_deno.md,Rust,stuck,https://github.com/jonhoo/stuck,denoland/deno,https://github.com/denoland/deno,main,641356bb16381ad7af939db60b4e2be8ec7a262d,,,,
803,stuck_tauri-apps_tauri.md,Rust,stuck,https://github.com/jonhoo/stuck,tauri-apps/tauri,https://github.com/tauri-apps/tauri,dev,b0421cbb21a2598aa4a396fa3eb714e1b699c2e1,,,,
804,stuck_rustdesk_rustdesk.md,Rust,stuck,https://github.com/jonhoo/stuck,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,master,34c7c259085a50c93f7653782de6297ee41c2355,,,,
805,stuck_FuelLabs_sway.md,Rust,stuck,https://github.com/jonhoo/stuck,FuelLabs/sway,https://github.com/FuelLabs/sway,master,daee1c247c86038bf9a3faefbca80d0aca4ebf0e,,,,
806,stuck_FuelLabs_fuel-core.md,Rust,stuck,https://github.com/jonhoo/stuck,FuelLabs/fuel-core,https://github.com/FuelLabs/fuel-core,master,9fddeccb4d112c148f6793bc3d21131a13778a25,,,,
807,stuck_alacritty_alacritty.md,Rust,stuck,https://github.com/jonhoo/stuck,alacritty/alacritty,https://github.com/alacritty/alacritty,master,ce800bfde2a2121a830c2b0854749875b3aebf79,,,,
808,stuck_rust-lang_rustlings.md,Rust,stuck,https://github.com/jonhoo/stuck,rust-lang/rustlings,https://github.com/rust-lang/rustlings,main,71053101c32d0fd374f8e122880b3d682519bac6,,,,
809,stuck_lencx_ChatGPT.md,Rust,stuck,https://github.com/jonhoo/stuck,lencx/ChatGPT,https://github.com/lencx/ChatGPT,main,fe4f231d48486937c6f7911b7f70f6f469b6ba1d,,,,
810,stuck_sharkdp_bat.md,Rust,stuck,https://github.com/jonhoo/stuck,sharkdp/bat,https://github.com/sharkdp/bat,master,bb4d1cbd2ef757e0b8cf59669c3145d2538e65e3,,,,
811,stuck_BurntSushi_ripgrep.md,Rust,stuck,https://github.com/jonhoo/stuck,BurntSushi/ripgrep,https://github.com/BurntSushi/ripgrep,master,bb8601b2bafb5e68181cbbb84e6ffa4f7a72bf16,,,,
812,stuck_FuelLabs_fuels-rs.md,Rust,stuck,https://github.com/jonhoo/stuck,FuelLabs/fuels-rs,https://github.com/FuelLabs/fuels-rs,master,895264c323ad8c85c55fed7c4f2f578a988da432,,,,
813,stuck_meilisearch_meilisearch.md,Rust,stuck,https://github.com/jonhoo/stuck,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,main,248e22005ac827ee4654eedaaff904d12fd308e4,,,,
814,stuck_rust-unofficial_awesome-rust.md,Rust,stuck,https://github.com/jonhoo/stuck,rust-unofficial/awesome-rust,https://github.com/rust-unofficial/awesome-rust,main,be98998d8a985f7533e2dbddfcb23eac93266861,,,,
815,stuck_starship_starship.md,Rust,stuck,https://github.com/jonhoo/stuck,starship/starship,https://github.com/starship/starship,master,d0f542a6d7dae0decb6050fa5a539f994ea27535,,,,
816,stuck_dani-garcia_vaultwarden.md,Rust,stuck,https://github.com/jonhoo/stuck,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,main,0fe93edea6cb8d4b30416a6d319164f8828ad8b7,,,,
817,stuck_lapce_lapce.md,Rust,stuck,https://github.com/jonhoo/stuck,lapce/lapce,https://github.com/lapce/lapce,master,43bdb124e3e5a5b1ba416d510b58e7d8af3fb766,,,,
818,stuck_zed-industries_zed.md,Rust,stuck,https://github.com/jonhoo/stuck,zed-industries/zed,https://github.com/zed-industries/zed,main,1d4814e5b669265ec103798db5f32d957853c39d,,,,
819,stuck_bevyengine_bevy.md,Rust,stuck,https://github.com/jonhoo/stuck,bevyengine/bevy,https://github.com/bevyengine/bevy,main,dac66e83b2b8c2fb88a9fc272a78857d8a048668,,,,
820,stuck_sharkdp_fd.md,Rust,stuck,https://github.com/jonhoo/stuck,sharkdp/fd,https://github.com/sharkdp/fd,master,9279b1f0af0a88736cd28cff74d86afec72841d7,,,,
821,stuck_helix-editor_helix.md,Rust,stuck,https://github.com/jonhoo/stuck,helix-editor/helix,https://github.com/helix-editor/helix,master,752ed8eb15b7366ef0c9e835b261189141e38630,,,,
822,stuck_swc-project_swc.md,Rust,stuck,https://github.com/jonhoo/stuck,swc-project/swc,https://github.com/swc-project/swc,main,9ec9459b16973ca662257730077755bb520342b2,,,,
823,stuck_nushell_nushell.md,Rust,stuck,https://github.com/jonhoo/stuck,nushell/nushell,https://github.com/nushell/nushell,main,38bf3f6e1b9d3b53d4d37b47396d4dad17d6d0a1,,,,
824,stuck_typst_typst.md,Rust,stuck,https://github.com/jonhoo/stuck,typst/typst,https://github.com/typst/typst,main,2c678e82280d4033a86a3378e7a73f0b033548b7,,,,
825,stuck_influxdata_influxdb.md,Rust,stuck,https://github.com/jonhoo/stuck,influxdata/influxdb,https://github.com/influxdata/influxdb,main,43368981c7eeaae0ed96b72a34a07278d8c8bc77,,,,
826,stuck_astral-sh_ruff.md,Rust,stuck,https://github.com/jonhoo/stuck,astral-sh/ruff,https://github.com/astral-sh/ruff,main,414990c02267f530d6119c698aafca0401455b24,,,,
827,stuck_pola-rs_polars.md,Rust,stuck,https://github.com/jonhoo/stuck,pola-rs/polars,https://github.com/pola-rs/polars,main,c9e786b68ff1ef8dcfe72abd6f6ed293d542141d,,,,
828,stuck_google_comprehensive-rust.md,Rust,stuck,https://github.com/jonhoo/stuck,google/comprehensive-rust,https://github.com/google/comprehensive-rust,main,48325a08feb9428934f5f308dac12ec818328567,,,,
829,stuck_surrealdb_surrealdb.md,Rust,stuck,https://github.com/jonhoo/stuck,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,main,b9f02d146da2222e14c22264283297ff678a59e2,,,,
830,stuck_vercel_turbo.md,Rust,stuck,https://github.com/jonhoo/stuck,vercel/turbo,https://github.com/vercel/turbo,main,b70ba3672f5606463c5d19720f6a2d800408cf5d,,,,
831,stuck_tokio-rs_tokio.md,Rust,stuck,https://github.com/jonhoo/stuck,tokio-rs/tokio,https://github.com/tokio-rs/tokio,master,d33fdd86a3de75500fe554d6547cf5ad43e006bf,,,,
832,stuck_fish-shell_fish-shell.md,Rust,stuck,https://github.com/jonhoo/stuck,fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,master,5871deeee5504693d4fafaef578a06afb98d458d,,,,
833,stuck_firecracker-microvm_firecracker.md,Rust,stuck,https://github.com/jonhoo/stuck,firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,main,81e8b68f7471bf2398f47920d7a74b849ef8a754,,,,
834,stuck_rome_tools.md,Rust,stuck,https://github.com/jonhoo/stuck,rome/tools,https://github.com/rome/tools,main,392d188a49d70e495f13b1bb08cd7d9c43690f9b,,,,
835,stuck_rwf2_Rocket.md,Rust,stuck,https://github.com/jonhoo/stuck,rwf2/Rocket,https://github.com/rwf2/Rocket,master,e6aaea072c60e757807774bb487e44a92539d067,,,,
836,stuck_ogham_exa.md,Rust,stuck,https://github.com/jonhoo/stuck,ogham/exa,https://github.com/ogham/exa,master,753150d3747e5ff1c9474bb3c2dd405fe55bb863,,,,
837,stuck_sunface_rust-course.md,Rust,stuck,https://github.com/jonhoo/stuck,sunface/rust-course,https://github.com/sunface/rust-course,main,fc3529f5df30d9c4cc2f87c36a25d965c256dcb9,,,,
838,stuck_tw93_Pake.md,Rust,stuck,https://github.com/jonhoo/stuck,tw93/Pake,https://github.com/tw93/Pake,master,ae3a8cec28d29764ba3c70a440650b0fc6ed65c1,,,,
839,stuck_iced-rs_iced.md,Rust,stuck,https://github.com/jonhoo/stuck,iced-rs/iced,https://github.com/iced-rs/iced,master,24501fd73b5ae884367a2d112ff44625058b876b,,,,
840,stuck_dandavison_delta.md,Rust,stuck,https://github.com/jonhoo/stuck,dandavison/delta,https://github.com/dandavison/delta,main,3c6c50e4f5a515f17240a8205e2e6941809dcdff,,,,
841,stuck_actix_actix-web.md,Rust,stuck,https://github.com/jonhoo/stuck,actix/actix-web,https://github.com/actix/actix-web,master,ba7fd048b601e32039ba13d95271f110980ff434,,,,
842,stuck_TheAlgorithms_Rust.md,Rust,stuck,https://github.com/jonhoo/stuck,TheAlgorithms/Rust,https://github.com/TheAlgorithms/Rust,master,20c92d7a95236bbeee8bdd6b4c5af5c08be77e25,,,,
843,stuck_sharkdp_hyperfine.md,Rust,stuck,https://github.com/jonhoo/stuck,sharkdp/hyperfine,https://github.com/sharkdp/hyperfine,master,e8ff88dad130d4b4bc2362be92aa8dfedc35074a,,,,
844,stuck_emilk_egui.md,Rust,stuck,https://github.com/jonhoo/stuck,emilk/egui,https://github.com/emilk/egui,master,c9b24d5a5ca316fd0a8b330ee071dad2e6eab2dc,,,,
845,stuck_xi-editor_xi-editor.md,Rust,stuck,https://github.com/jonhoo/stuck,xi-editor/xi-editor,https://github.com/xi-editor/xi-editor,master,a2dea3059312795c77caadc639df49bf8a7008eb,,,,
846,stuck_Wilfred_difftastic.md,Rust,stuck,https://github.com/jonhoo/stuck,Wilfred/difftastic,https://github.com/Wilfred/difftastic,master,e23b9fc224399087384fec5e39a6f5afbb876180,,,,
847,stuck_cloudflare_pingora.md,Rust,stuck,https://github.com/jonhoo/stuck,cloudflare/pingora,https://github.com/cloudflare/pingora,main,2501d4adb038d93613c0edbd7c1e3b3de9b415b1,,,,
848,stuck_valeriansaliou_sonic.md,Rust,stuck,https://github.com/jonhoo/stuck,valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,master,2a5293c5416db80a68632d18c5416a50a0a8c70f,,,,
849,stuck_copy_v86.md,Rust,stuck,https://github.com/jonhoo/stuck,copy/v86,https://github.com/copy/v86,master,c69cbd7854d7cbda08679c389973aa87c9fb37bd,,,,
850,stuck_ajeetdsouza_zoxide.md,Rust,stuck,https://github.com/jonhoo/stuck,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,main,5d8a7ea7b2f41b8cb9eeed05ae3ff56209a3882b,,,,
851,stuck_DioxusLabs_dioxus.md,Rust,stuck,https://github.com/jonhoo/stuck,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,main,74352f2f615c1be2081c9255860d9127feee92d4,,,,
852,stuck_facebook_relay.md,Rust,stuck,https://github.com/jonhoo/stuck,facebook/relay,https://github.com/facebook/relay,main,89fe7bc14cf3049c06fbf82f70ade5272d40e17b,,,,
853,stuck_qdrant_qdrant.md,Rust,stuck,https://github.com/jonhoo/stuck,qdrant/qdrant,https://github.com/qdrant/qdrant,master,b99d507496a40b0895fff76eb2fa7a5cfdb701a9,,,,
854,stuck_wasmerio_wasmer.md,Rust,stuck,https://github.com/jonhoo/stuck,wasmerio/wasmer,https://github.com/wasmerio/wasmer,main,9d127f9747d9bb0114421890ce60cb08a681159f,,,,
855,stuck_atuinsh_atuin.md,Rust,stuck,https://github.com/jonhoo/stuck,atuinsh/atuin,https://github.com/atuinsh/atuin,main,d1ce01679b22b99321fe7407e8ee35de8cf99bd5,,,,
856,stuck_zellij-org_zellij.md,Rust,stuck,https://github.com/jonhoo/stuck,zellij-org/zellij,https://github.com/zellij-org/zellij,main,1fda2e2c7399f22abed8dd5dd72fe6c367f075d2,,,,
857,stuck_RustPython_RustPython.md,Rust,stuck,https://github.com/jonhoo/stuck,RustPython/RustPython,https://github.com/RustPython/RustPython,main,c3ccb5b7bf584156cdb22f94c63d4e4c07c59f63,,,,
858,stuck_qarmin_czkawka.md,Rust,stuck,https://github.com/jonhoo/stuck,qarmin/czkawka,https://github.com/qarmin/czkawka,master,2a32a52aa882f6ff52ba4d3e24a666dc2a86cf9b,,,,
859,stuck_casey_just.md,Rust,stuck,https://github.com/jonhoo/stuck,casey/just,https://github.com/casey/just,master,c237c0097b50f669f5607a15feafcf1fd6ce40c1,,,,
860,stuck_TabbyML_tabby.md,Rust,stuck,https://github.com/jonhoo/stuck,TabbyML/tabby,https://github.com/TabbyML/tabby,main,f1a8e72ae7755b1bf63d982f1ad0f9f0e6e03b45,,,,
861,stuck_ankitects_anki.md,Rust,stuck,https://github.com/jonhoo/stuck,ankitects/anki,https://github.com/ankitects/anki,main,22ecab1a0e1653bb350c8a497a2299eb0aaace01,,,,
862,stuck_cube-js_cube.md,Rust,stuck,https://github.com/jonhoo/stuck,cube-js/cube,https://github.com/cube-js/cube,master,a24d69bd1db5da3b2773ad2f1a512cd72192c031,,,,
863,stuck_extrawurst_gitui.md,Rust,stuck,https://github.com/jonhoo/stuck,extrawurst/gitui,https://github.com/extrawurst/gitui,master,c57543b4f884af31146eeee8a90e29ec69b6ef5e,,,,
864,stuck_uutils_coreutils.md,Rust,stuck,https://github.com/jonhoo/stuck,uutils/coreutils,https://github.com/uutils/coreutils,main,d6399f3a8176972b0fc1f91b425bf1fb4849cfbf,,,,
865,stuck_rust-lang_mdBook.md,Rust,stuck,https://github.com/jonhoo/stuck,rust-lang/mdBook,https://github.com/rust-lang/mdBook,master,c671c2e90486b6ec72921a5043dac1c1c5565f76,,,,
866,stuck_diem_diem.md,Rust,stuck,https://github.com/jonhoo/stuck,diem/diem,https://github.com/diem/diem,latest,fc4714a8ea273b6efe8b13dbce72ea60aad9a16c,,,,
867,stuck_Rigellute_spotify-tui.md,Rust,stuck,https://github.com/jonhoo/stuck,Rigellute/spotify-tui,https://github.com/Rigellute/spotify-tui,master,c4dcf6b9fd8318017acbdd7ec005955e26cf2794,,,,
868,stuck_tree-sitter_tree-sitter.md,Rust,stuck,https://github.com/jonhoo/stuck,tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,master,946acfd70fbbd5c1d2190f8b288cf804c955894e,,,,
869,stuck_vectordotdev_vector.md,Rust,stuck,https://github.com/jonhoo/stuck,vectordotdev/vector,https://github.com/vectordotdev/vector,master,056c2df60a7f776eca2fad6a4686deee35f9b340,,,,
870,stuck_tokio-rs_axum.md,Rust,stuck,https://github.com/jonhoo/stuck,tokio-rs/axum,https://github.com/tokio-rs/axum,main,5201798d4e4d4759c208ef83e30ce85820c07baa,,,,
871,stuck_Schniz_fnm.md,Rust,stuck,https://github.com/jonhoo/stuck,Schniz/fnm,https://github.com/Schniz/fnm,master,a5a497b7e2c4cc615fedf366f9eeab4e322443ed,,,,
872,stuck_slint-ui_slint.md,Rust,stuck,https://github.com/jonhoo/stuck,slint-ui/slint,https://github.com/slint-ui/slint,master,72ada5950dfd3c338db2f6cf4ce2a5c7350cfacc,,,,
873,stuck_gleam-lang_gleam.md,Rust,stuck,https://github.com/jonhoo/stuck,gleam-lang/gleam,https://github.com/gleam-lang/gleam,main,f81f4066a237409a3d4774b6e193457613e9dc58,,,,
874,stuck_leptos-rs_leptos.md,Rust,stuck,https://github.com/jonhoo/stuck,leptos-rs/leptos,https://github.com/leptos-rs/leptos,main,9353316947a6350b9fc54885e6681b8df4b0a616,,,,
875,stuck_tikv_tikv.md,Rust,stuck,https://github.com/jonhoo/stuck,tikv/tikv,https://github.com/tikv/tikv,master,72a0fd5b00235a7c56014b77ddd933e2a0d33c88,,,,
876,stuck_ruffle-rs_ruffle.md,Rust,stuck,https://github.com/jonhoo/stuck,ruffle-rs/ruffle,https://github.com/ruffle-rs/ruffle,master,cca6c13710834fffededab150101be617340aa55,,,,
877,stuck_bytecodealliance_wasmtime.md,Rust,stuck,https://github.com/jonhoo/stuck,bytecodealliance/wasmtime,https://github.com/bytecodealliance/wasmtime,main,662c35c07912e7a0644282ffdf61d7ac63ed82c3,,,,
878,stuck_denisidoro_navi.md,Rust,stuck,https://github.com/jonhoo/stuck,denisidoro/navi,https://github.com/denisidoro/navi,master,d713d501a0958e365cff2cebc444385cd549fce1,,,,
879,stuck_rust-lang_book.md,Rust,stuck,https://github.com/jonhoo/stuck,rust-lang/book,https://github.com/rust-lang/book,main,bebcf527e67755a989a1739b7cfaa8f0e6b30040,,,,
880,stuck_0x192_universal-android-debloater.md,Rust,stuck,https://github.com/jonhoo/stuck,0x192/universal-android-debloater,https://github.com/0x192/universal-android-debloater,main,11f27c671cba278d71296cdef4c5a5dba06add5e,,,,
881,stuck_fathyb_carbonyl.md,Rust,stuck,https://github.com/jonhoo/stuck,fathyb/carbonyl,https://github.com/fathyb/carbonyl,main,ab80a276b1bd1c2c8dcefc8f248415dfc61dc2bf,,,,
882,stuck_hyperium_hyper.md,Rust,stuck,https://github.com/jonhoo/stuck,hyperium/hyper,https://github.com/hyperium/hyper,master,721785efad8537513e48d900a85c05ce79483018,,,,
883,stuck_GyulyVGC_sniffnet.md,Rust,stuck,https://github.com/jonhoo/stuck,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,main,461486f4d7d347b2c36197e6105fcc629c413912,,,,
884,stuck_wez_wezterm.md,Rust,stuck,https://github.com/jonhoo/stuck,wez/wezterm,https://github.com/wez/wezterm,main,0184e88e97b6521df613df4ccdb2e896ce8b0ad0,,,,
885,stuck_rust-lang_rust-analyzer.md,Rust,stuck,https://github.com/jonhoo/stuck,rust-lang/rust-analyzer,https://github.com/rust-lang/rust-analyzer,master,49e502b277a8126a9ad10c802d1aaa3ef1a280ef,,,,
886,stuck_huggingface_candle.md,Rust,stuck,https://github.com/jonhoo/stuck,huggingface/candle,https://github.com/huggingface/candle,main,fa06f5f5f9a05c8d0c246e761e94a73680c510a6,,,,
887,stuck_clap-rs_clap.md,Rust,stuck,https://github.com/jonhoo/stuck,clap-rs/clap,https://github.com/clap-rs/clap,master,43efde98ecc7585cb29079c910b4e5eecd82eef8,,,,
888,stuck_asciinema_asciinema.md,Rust,stuck,https://github.com/jonhoo/stuck,asciinema/asciinema,https://github.com/asciinema/asciinema,develop,0f2d55d2933c039ec7829a659a1d0076c546f126,,,,
889,stuck_kitao_pyxel.md,Rust,stuck,https://github.com/jonhoo/stuck,kitao/pyxel,https://github.com/kitao/pyxel,main,6d4c25b4c41dbf720b7154d8bcab28e4bbecd413,,,,
890,stuck_rust-embedded_rust-raspberrypi-OS-tutorials.md,Rust,stuck,https://github.com/jonhoo/stuck,rust-embedded/rust-raspberrypi-OS-tutorials,https://github.com/rust-embedded/rust-raspberrypi-OS-tutorials,master,644474cc09f755249f9c55d99a5d1e07a2562fc7,,,,
891,stuck_analysis-tools-dev_static-analysis.md,Rust,stuck,https://github.com/jonhoo/stuck,analysis-tools-dev/static-analysis,https://github.com/analysis-tools-dev/static-analysis,master,ffe20038a4409be9012058fb5ce3904dc2f7f95c,,,,
892,stuck_LemmyNet_lemmy.md,Rust,stuck,https://github.com/jonhoo/stuck,LemmyNet/lemmy,https://github.com/LemmyNet/lemmy,main,ad60d91f5c5ebabf826fe5b7607c3f632a74d01e,,,,
893,stuck_getzola_zola.md,Rust,stuck,https://github.com/jonhoo/stuck,getzola/zola,https://github.com/getzola/zola,master,55e1844c1d6ba3d8a513b4184000e53d9e2f23d9,,,,
894,stuck_lsd-rs_lsd.md,Rust,stuck,https://github.com/jonhoo/stuck,lsd-rs/lsd,https://github.com/lsd-rs/lsd,master,418dd06836bb32f2c0618e165ee400711e0469b2,,,,
895,stuck_neondatabase_neon.md,Rust,stuck,https://github.com/jonhoo/stuck,neondatabase/neon,https://github.com/neondatabase/neon,main,50a45e67dc295f01c32a397a1951205666406b3f,,,,
